sample_id,disaster_event,selected,reason
mexico-earthquake_00000191,mexico-earthquake,yes,stratified_diverse
mexico-earthquake_00000192,mexico-earthquake,no,not_selected
midwest-flooding_00000001,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000002,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000003,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000005,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000007,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000010,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000012,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000013,midwest-flooding,no,not_selected
midwest-flooding_00000018,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000019,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000020,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000021,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000022,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000023,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000024,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000025,midwest-flooding,no,not_selected
midwest-flooding_00000027,midwest-flooding,no,not_selected
midwest-flooding_00000028,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000029,midwest-flooding,no,not_selected
midwest-flooding_00000030,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000031,midwest-flooding,no,not_selected
midwest-flooding_00000032,midwest-flooding,no,not_selected
midwest-flooding_00000033,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000035,midwest-flooding,no,not_selected
midwest-flooding_00000036,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000038,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000039,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000040,midwest-flooding,no,not_selected
midwest-flooding_00000041,midwest-flooding,no,not_selected
midwest-flooding_00000043,midwest-flooding,no,not_selected
midwest-flooding_00000044,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000047,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000049,midwest-flooding,no,not_selected
midwest-flooding_00000054,midwest-flooding,no,not_selected
midwest-flooding_00000058,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000059,midwest-flooding,no,not_selected
midwest-flooding_00000060,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000061,midwest-flooding,no,not_selected
midwest-flooding_00000062,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000063,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000064,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000065,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000066,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000067,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000068,midwest-flooding,no,not_selected
midwest-flooding_00000070,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000073,midwest-flooding,no,not_selected
midwest-flooding_00000074,midwest-flooding,no,not_selected
midwest-flooding_00000075,midwest-flooding,no,not_selected
midwest-flooding_00000076,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000077,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000078,midwest-flooding,no,not_selected
midwest-flooding_00000079,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000081,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000082,midwest-flooding,no,not_selected
midwest-flooding_00000083,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000084,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000085,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000086,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000087,midwest-flooding,no,not_selected
midwest-flooding_00000093,midwest-flooding,no,not_selected
midwest-flooding_00000095,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000096,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000099,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000100,midwest-flooding,no,not_selected
midwest-flooding_00000102,midwest-flooding,no,not_selected
midwest-flooding_00000103,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000107,midwest-flooding,no,not_selected
midwest-flooding_00000108,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000109,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000110,midwest-flooding,no,not_selected
midwest-flooding_00000113,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000114,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000115,midwest-flooding,no,not_selected
midwest-flooding_00000117,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000119,midwest-flooding,no,not_selected
midwest-flooding_00000120,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000121,midwest-flooding,no,not_selected
midwest-flooding_00000123,midwest-flooding,no,not_selected
midwest-flooding_00000125,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000126,midwest-flooding,no,not_selected
midwest-flooding_00000127,midwest-flooding,no,not_selected
midwest-flooding_00000130,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000131,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000132,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000137,midwest-flooding,no,not_selected
midwest-flooding_00000139,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000140,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000141,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000143,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000144,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000145,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000148,midwest-flooding,no,not_selected
midwest-flooding_00000150,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000151,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000152,midwest-flooding,no,not_selected
midwest-flooding_00000153,midwest-flooding,no,not_selected
midwest-flooding_00000154,midwest-flooding,no,not_selected
midwest-flooding_00000156,midwest-flooding,no,not_selected
midwest-flooding_00000157,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000159,midwest-flooding,no,not_selected
midwest-flooding_00000161,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000162,midwest-flooding,no,not_selected
midwest-flooding_00000164,midwest-flooding,no,not_selected
midwest-flooding_00000165,midwest-flooding,no,not_selected
midwest-flooding_00000166,midwest-flooding,no,not_selected
midwest-flooding_00000167,midwest-flooding,no,not_selected
midwest-flooding_00000168,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000170,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000171,midwest-flooding,no,not_selected
midwest-flooding_00000172,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000173,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000175,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000177,midwest-flooding,no,not_selected
midwest-flooding_00000178,midwest-flooding,no,not_selected
midwest-flooding_00000181,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000182,midwest-flooding,no,not_selected
midwest-flooding_00000183,midwest-flooding,no,not_selected
midwest-flooding_00000186,midwest-flooding,no,not_selected
midwest-flooding_00000188,midwest-flooding,no,not_selected
midwest-flooding_00000190,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000191,midwest-flooding,no,not_selected
midwest-flooding_00000193,midwest-flooding,no,not_selected
midwest-flooding_00000194,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000196,midwest-flooding,no,not_selected
midwest-flooding_00000197,midwest-flooding,no,not_selected
midwest-flooding_00000199,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000200,midwest-flooding,no,not_selected
midwest-flooding_00000201,midwest-flooding,no,not_selected
midwest-flooding_00000202,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000203,midwest-flooding,no,not_selected
midwest-flooding_00000204,midwest-flooding,no,not_selected
midwest-flooding_00000205,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000206,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000207,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000209,midwest-flooding,no,not_selected
midwest-flooding_00000211,midwest-flooding,no,not_selected
midwest-flooding_00000212,midwest-flooding,no,not_selected
midwest-flooding_00000214,midwest-flooding,no,not_selected
midwest-flooding_00000216,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000217,midwest-flooding,no,not_selected
midwest-flooding_00000219,midwest-flooding,no,not_selected
midwest-flooding_00000220,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000221,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000222,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000223,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000225,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000228,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000229,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000230,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000231,midwest-flooding,no,not_selected
midwest-flooding_00000233,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000234,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000235,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000236,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000237,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000238,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000239,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000242,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000244,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000246,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000247,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000249,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000251,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000252,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000253,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000255,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000258,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000259,midwest-flooding,no,not_selected
midwest-flooding_00000263,midwest-flooding,no,not_selected
midwest-flooding_00000264,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000265,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000267,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000268,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000269,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000270,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000272,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000273,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000275,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000276,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000277,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000279,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000281,midwest-flooding,no,not_selected
midwest-flooding_00000282,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000283,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000285,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000289,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000290,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000293,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000299,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000301,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000303,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000304,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000308,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000310,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000313,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000314,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000316,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000317,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000318,midwest-flooding,no,not_selected
midwest-flooding_00000319,midwest-flooding,no,not_selected
midwest-flooding_00000320,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000322,midwest-flooding,no,not_selected
midwest-flooding_00000326,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000328,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000329,midwest-flooding,no,not_selected
midwest-flooding_00000330,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000331,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000337,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000338,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000339,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000340,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000343,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000345,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000346,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000347,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000348,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000350,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000351,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000352,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000353,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000355,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000356,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000357,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000358,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000359,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000360,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000366,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000367,midwest-flooding,no,not_selected
midwest-flooding_00000368,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000371,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000374,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000376,midwest-flooding,no,not_selected
midwest-flooding_00000377,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000378,midwest-flooding,no,not_selected
midwest-flooding_00000379,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000380,midwest-flooding,no,not_selected
midwest-flooding_00000381,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000385,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000386,midwest-flooding,no,not_selected
midwest-flooding_00000388,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000389,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000391,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000392,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000393,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000394,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000395,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000397,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000398,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000399,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000400,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000401,midwest-flooding,no,not_selected
midwest-flooding_00000403,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000404,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000405,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000406,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000407,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000408,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000410,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000411,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000415,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000416,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000417,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000418,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000422,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000423,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000424,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000426,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000427,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000429,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000430,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000431,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000433,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000435,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000436,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000438,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000441,midwest-flooding,no,not_selected
midwest-flooding_00000442,midwest-flooding,yes,stratified_diverse
midwest-flooding_00000444,midwest-flooding,yes,stratified_diverse
palu-tsunami_00000000,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000001,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000002,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000003,palu-tsunami,no,not_selected
palu-tsunami_00000005,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000006,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000007,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000011,palu-tsunami,no,not_selected
palu-tsunami_00000015,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000016,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000019,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000020,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000022,palu-tsunami,no,not_selected
palu-tsunami_00000023,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000024,palu-tsunami,no,not_selected
palu-tsunami_00000025,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000026,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000030,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000033,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000034,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000040,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000042,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000043,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000044,palu-tsunami,no,not_selected
palu-tsunami_00000045,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000047,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000048,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000049,palu-tsunami,no,not_selected
palu-tsunami_00000050,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000051,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000053,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000054,palu-tsunami,no,not_selected
palu-tsunami_00000056,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000057,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000058,palu-tsunami,no,not_selected
palu-tsunami_00000061,palu-tsunami,no,not_selected
palu-tsunami_00000064,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000065,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000066,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000067,palu-tsunami,no,not_selected
palu-tsunami_00000068,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000069,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000071,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000072,palu-tsunami,no,not_selected
palu-tsunami_00000073,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000074,palu-tsunami,no,not_selected
palu-tsunami_00000076,palu-tsunami,no,not_selected
palu-tsunami_00000077,palu-tsunami,no,not_selected
palu-tsunami_00000083,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000084,palu-tsunami,no,not_selected
palu-tsunami_00000086,palu-tsunami,no,not_selected
palu-tsunami_00000087,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000088,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000090,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000092,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000097,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000098,palu-tsunami,no,not_selected
palu-tsunami_00000099,palu-tsunami,no,not_selected
palu-tsunami_00000100,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000101,palu-tsunami,no,not_selected
palu-tsunami_00000102,palu-tsunami,no,not_selected
palu-tsunami_00000103,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000106,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000107,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000108,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000109,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000110,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000111,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000112,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000115,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000118,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000119,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000121,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000122,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000123,palu-tsunami,no,not_selected
palu-tsunami_00000125,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000126,palu-tsunami,no,not_selected
palu-tsunami_00000128,palu-tsunami,no,not_selected
palu-tsunami_00000131,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000132,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000133,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000134,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000136,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000137,palu-tsunami,no,not_selected
palu-tsunami_00000140,palu-tsunami,no,not_selected
palu-tsunami_00000142,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000145,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000148,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000152,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000153,palu-tsunami,no,not_selected
palu-tsunami_00000154,palu-tsunami,no,not_selected
palu-tsunami_00000155,palu-tsunami,no,not_selected
palu-tsunami_00000157,palu-tsunami,no,not_selected
palu-tsunami_00000160,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000161,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000164,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000166,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000167,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000168,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000169,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000171,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000174,palu-tsunami,no,not_selected
palu-tsunami_00000175,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000177,palu-tsunami,no,not_selected
palu-tsunami_00000178,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000179,palu-tsunami,no,not_selected
palu-tsunami_00000182,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000183,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000187,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000188,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000189,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000191,palu-tsunami,yes,stratified_diverse
palu-tsunami_00000195,palu-tsunami,yes,stratified_diverse
santa-rosa-wildfire_00000002,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000003,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000004,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000005,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000006,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000007,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000009,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000011,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000014,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000015,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000017,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000018,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000022,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000023,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000024,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000026,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000027,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000030,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000031,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000033,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000034,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000035,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000036,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000039,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000040,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000041,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000042,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000044,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000046,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000047,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000049,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000050,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000051,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000055,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000056,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000057,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000058,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000059,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000060,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000063,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000065,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000067,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000069,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000070,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000072,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000073,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000075,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000076,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000078,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000079,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000081,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000084,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000088,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000090,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000091,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000093,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000094,santa-rosa-wildfire,yes,stratified_diverse
